transaction_id,user_id,date_key,transaction_datetime,hour,time_bucket,payment_method,category,merchant,platform,device_type,city,amount,amount_bucket,net_amount,cashback_earned,discount_applied,total_savings,savings_pct,status,is_success,is_failed,is_pending,failure_reason,processing_time_sec,processing_speed,is_flagged,is_flagged_int,fraud_reason,is_refunded,is_refunded_int,refund_amount
TXN0039504,USR00087,20250529,2025-05-29 11:48:44,11,Morning,UPI,Bills & Utilities,Electricity Board,Mobile App,Android,Hyderabad,2726.29,Large (₹2K-10K),2726.29,0.0,0.0,0.0,0.0,Success,1,0,0,,0.55,Instant,False,0,,False,0,0.0
TXN0039916,USR00257,20250529,2025-05-29 11:52:23,11,Morning,UPI,Bills & Utilities,Electricity Board,Mobile App,iOS,Hyderabad,801.13,Medium (₹500-2K),801.13,0.0,0.0,0.0,0.0,Success,1,0,0,,1.42,Fast,False,0,,False,0,0.0
TXN0040692,USR00471,20250529,2025-05-29 12:08:40,12,Afternoon,UPI,Groceries,Swiggy Instamart,Mobile App,Android,Chennai,2397.9,Large (₹2K-10K),2263.27,0.0,134.63,134.63,5.61,Success,1,0,0,,2.64,Normal,False,0,,False,0,0.0
TXN0040519,USR00336,20250529,2025-05-29 12:27:42,12,Afternoon,Mobile Wallet,Groceries,Zepto,Web Browser,Windows,Coimbatore,3964.01,Large (₹2K-10K),3694.78,269.23,0.0,269.23,6.79,Success,1,0,0,,1.25,Fast,False,0,,False,0,0.0
TXN0040064,USR00047,20250529,2025-05-29 12:36:39,12,Afternoon,UPI,Food & Dining,Zomato,Web Browser,Mac,Jaipur,2762.38,Large (₹2K-10K),2382.96,0.0,379.42,379.42,13.74,Success,1,0,0,,1.04,Fast,False,0,,False,0,0.0
TXN0040069,USR00126,20250529,2025-05-29 12:37:59,12,Afternoon,UPI,Food & Dining,Starbucks,Web Browser,Windows,Chennai,1350.02,Medium (₹500-2K),1350.02,0.0,0.0,0.0,0.0,Success,1,0,0,,1.74,Fast,False,0,,False,0,0.0
TXN0041260,USR00271,20250529,2025-05-29 12:42:53,12,Afternoon,UPI,Groceries,Blinkit,Mobile App,Android,Mumbai,3785.07,Large (₹2K-10K),3135.76,0.0,649.31,649.31,17.15,Success,1,0,0,,0.96,Instant,False,0,,False,0,0.0
TXN0040010,USR00223,20250529,2025-05-29 12:43:15,12,Afternoon,Credit Card,Investments,Coin by Zerodha,Mobile App,iOS,Mumbai,142189.48,Premium (₹50K+),133897.54,8291.94,0.0,8291.94,5.83,Success,1,0,0,,2.19,Normal,False,0,,False,0,0.0
TXN0040013,USR00315,20250529,2025-05-29 12:46:43,12,Afternoon,Net Banking,Investments,Groww,Mobile App,Android,Coimbatore,55670.17,Premium (₹50K+),55670.17,0.0,0.0,0.0,0.0,Success,1,0,0,,0.93,Instant,False,0,,False,0,0.0
TXN0040841,USR00376,20250529,2025-05-29 12:55:40,12,Afternoon,Credit Card,Entertainment,Hotstar,Web Browser,Mac,Hyderabad,895.99,Medium (₹500-2K),895.99,0.0,0.0,0.0,0.0,Success,1,0,0,,2.77,Normal,False,0,,False,0,0.0
TXN0041253,USR00379,20250529,2025-05-29 13:09:27,13,Afternoon,Net Banking,Shopping,Nykaa,Mobile App,Android,Bangalore,6972.3,Large (₹2K-10K),6972.3,0.0,0.0,0.0,0.0,Failed,0,1,0,OTP Failed,12.31,Failed,False,0,,False,0,0.0
TXN0039581,USR00097,20250529,2025-05-29 13:12:12,13,Afternoon,UPI,Entertainment,Spotify,Mobile App,Android,Guwahati,537.34,Medium (₹500-2K),537.34,0.0,0.0,0.0,0.0,Success,1,0,0,,0.99,Instant,False,0,,False,0,0.0
TXN0040486,USR00262,20250529,2025-05-29 13:48:59,13,Afternoon,Credit Card,Entertainment,Sony LIV,QR Code,Android,Delhi,1923.99,Medium (₹500-2K),1870.6,53.39,0.0,53.39,2.77,Success,1,0,0,,3.0,Normal,False,0,,False,0,0.0
TXN0041018,USR00198,20250529,2025-05-29 14:03:30,14,Afternoon,Credit Card,Entertainment,YouTube Premium,Web Browser,Mac,Mumbai,500.61,Medium (₹500-2K),500.61,0.0,0.0,0.0,0.0,Success,1,0,0,,1.17,Fast,False,0,,False,0,0.0
TXN0039562,USR00454,20250529,2025-05-29 14:54:43,14,Afternoon,UPI,Bills & Utilities,Electricity Board,Mobile App,Android,Delhi,1810.17,Medium (₹500-2K),1810.17,0.0,0.0,0.0,0.0,Success,1,0,0,,1.26,Fast,False,0,,False,0,0.0
TXN0039631,USR00101,20250529,2025-05-29 15:03:35,15,Afternoon,Debit Card,Bills & Utilities,DTH Recharge,Mobile App,iOS,Pune,667.9,Medium (₹500-2K),667.9,0.0,0.0,0.0,0.0,Success,1,0,0,,0.52,Instant,False,0,,False,0,0.0
TXN0041156,USR00082,20250529,2025-05-29 15:17:42,15,Afternoon,Mobile Wallet,Travel,RedBus,Mobile App,iOS,Coimbatore,14427.76,High (₹10K-50K),14427.76,0.0,0.0,0.0,0.0,Success,1,0,0,,2.39,Normal,False,0,,False,0,0.0
TXN0039953,USR00064,20250529,2025-05-29 15:39:57,15,Afternoon,Credit Card,Investments,Coin by Zerodha,Web Browser,Linux,Kochi,3234.56,Large (₹2K-10K),3234.56,0.0,0.0,0.0,0.0,Success,1,0,0,,2.52,Normal,False,0,,False,0,0.0
TXN0039936,USR00146,20250529,2025-05-29 16:03:27,16,Afternoon,Mobile Wallet,Travel,RedBus,Mobile App,Android,Delhi,6628.71,Large (₹2K-10K),6628.71,0.0,0.0,0.0,0.0,Success,1,0,0,,0.51,Instant,False,0,,False,0,0.0
TXN0041113,USR00280,20250529,2025-05-29 16:21:22,16,Afternoon,Credit Card,Shopping,Myntra,Mobile App,Android,Hyderabad,12761.01,High (₹10K-50K),12761.01,0.0,0.0,0.0,0.0,Success,1,0,0,,1.59,Fast,False,0,,False,0,0.0
TXN0040381,USR00201,20250529,2025-05-29 16:30:22,16,Afternoon,Credit Card,Investments,Paytm Money,QR Code,iOS,Bangalore,52728.29,Premium (₹50K+),52728.29,0.0,0.0,0.0,0.0,Success,1,0,0,,2.55,Normal,False,0,,False,0,0.0
TXN0039675,USR00473,20250529,2025-05-29 16:34:00,16,Afternoon,Net Banking,Health,MediBuddy,Web Browser,Mac,Chandigarh,7012.98,Large (₹2K-10K),7012.98,0.0,0.0,0.0,0.0,Success,1,0,0,,1.16,Fast,False,0,,False,0,0.0
TXN0039520,USR00226,20250529,2025-05-29 17:00:15,17,Evening,Mobile Wallet,Bills & Utilities,DTH Recharge,POS Terminal,POS,Lucknow,1970.15,Medium (₹500-2K),1838.01,132.14,0.0,132.14,6.71,Success,1,0,0,,0.99,Instant,False,0,,False,0,0.0
TXN0041438,USR00140,20250529,2025-05-29 17:21:03,17,Evening,UPI,Shopping,Meesho,Mobile App,Android,Chandigarh,7498.5,Large (₹2K-10K),7498.5,0.0,0.0,0.0,0.0,Failed,0,1,0,Invalid UPI ID,10.02,Failed,False,0,,False,0,0.0
TXN0039515,USR00487,20250529,2025-05-29 17:33:00,17,Evening,Mobile Wallet,Investments,Coin by Zerodha,Mobile App,Android,Hyderabad,16089.19,High (₹10K-50K),16089.19,0.0,0.0,0.0,0.0,Success,1,0,0,,1.17,Fast,False,0,,False,0,0.0
TXN0040904,USR00479,20250529,2025-05-29 17:33:29,17,Evening,UPI,Bills & Utilities,DTH Recharge,Mobile App,Android,Chennai,4648.47,Large (₹2K-10K),4648.47,0.0,0.0,0.0,0.0,Success,1,0,0,,1.32,Fast,False,0,,False,0,0.0
TXN0039957,USR00182,20250529,2025-05-29 17:33:51,17,Evening,UPI,Education,upGrad,Mobile App,Android,Delhi,10115.48,High (₹10K-50K),10115.48,0.0,0.0,0.0,0.0,Pending,0,0,1,Processing,5.05,Slow,False,0,,False,0,0.0
TXN0039919,USR00180,20250529,2025-05-29 17:34:39,17,Evening,UPI,Entertainment,BookMyShow,Mobile App,Android,Ahmedabad,753.71,Medium (₹500-2K),753.71,0.0,0.0,0.0,0.0,Success,1,0,0,,0.9,Instant,False,0,,False,0,0.0
TXN0041478,USR00437,20250529,2025-05-29 17:57:41,17,Evening,UPI,Travel,Rapido,Web Browser,Linux,Mumbai,3691.99,Large (₹2K-10K),3691.99,0.0,0.0,0.0,0.0,Pending,0,0,1,Processing,28.01,Very Slow,False,0,,False,0,0.0
TXN0040962,USR00406,20250529,2025-05-29 18:08:03,18,Evening,UPI,Travel,Ola,Mobile App,Android,Jaipur,6688.72,Large (₹2K-10K),6688.72,0.0,0.0,0.0,0.0,Success,1,0,0,,2.02,Normal,False,0,,False,0,0.0
TXN0040865,USR00127,20250529,2025-05-29 18:17:45,18,Evening,Credit Card,Travel,Uber,Mobile App,Android,Mumbai,11850.46,High (₹10K-50K),11850.46,0.0,0.0,0.0,0.0,Success,1,0,0,,0.66,Instant,False,0,,False,0,0.0
TXN0041592,USR00271,20250529,2025-05-29 18:34:52,18,Evening,Credit Card,Entertainment,Netflix,Mobile App,Android,Mumbai,1102.89,Medium (₹500-2K),1102.89,0.0,0.0,0.0,0.0,Success,1,0,0,,2.55,Normal,False,0,,False,0,0.0
TXN0040327,USR00268,20250529,2025-05-29 18:41:01,18,Evening,UPI,Travel,IRCTC,Mobile App,iOS,Delhi,4747.61,Large (₹2K-10K),4747.61,0.0,0.0,0.0,0.0,Success,1,0,0,,1.65,Fast,False,0,,False,0,0.0
TXN0040555,USR00151,20250529,2025-05-29 18:44:47,18,Evening,Net Banking,Shopping,Reliance Digital,Mobile App,Android,Ahmedabad,3926.29,Large (₹2K-10K),3926.29,0.0,0.0,0.0,0.0,Success,1,0,0,,1.37,Fast,False,0,,False,0,0.0
TXN0040963,USR00374,20250529,2025-05-29 18:55:00,18,Evening,UPI,Bills & Utilities,Gas Agency,QR Code,iOS,Jaipur,7898.15,Large (₹2K-10K),7898.15,0.0,0.0,0.0,0.0,Success,1,0,0,,2.04,Normal,False,0,,False,0,0.0
TXN0041145,USR00054,20250529,2025-05-29 19:33:35,19,Evening,UPI,Education,Skillshare,Web Browser,Windows,Kolkata,11514.27,High (₹10K-50K),10861.66,652.61,0.0,652.61,5.67,Success,1,0,0,,0.57,Instant,False,0,,False,0,0.0
TXN0039918,USR00254,20250529,2025-05-29 19:36:13,19,Evening,UPI,Bills & Utilities,Electricity Board,Web Browser,Windows,Kolkata,157.84,Small (₹100-500),157.84,0.0,0.0,0.0,0.0,Success,1,0,0,,0.91,Instant,False,0,,False,0,0.0
TXN0040191,USR00420,20250529,2025-05-29 19:48:21,19,Evening,Net Banking,Bills & Utilities,DTH Recharge,POS Terminal,POS,Chennai,5922.29,Large (₹2K-10K),5922.29,0.0,0.0,0.0,0.0,Success,1,0,0,,1.74,Fast,False,0,,False,0,0.0
TXN0041164,USR00100,20250529,2025-05-29 20:04:30,20,Evening,Debit Card,Food & Dining,Swiggy,Mobile App,Android,Indore,2269.11,Large (₹2K-10K),2094.54,0.0,174.57,174.57,7.69,Success,1,0,0,,0.6,Instant,False,0,,False,0,0.0
TXN0040475,USR00483,20250529,2025-05-29 20:10:05,20,Evening,Debit Card,Shopping,Amazon,POS Terminal,POS,Pune,2375.78,Large (₹2K-10K),2375.78,0.0,0.0,0.0,0.0,Success,1,0,0,,1.9,Fast,False,0,,False,0,0.0
TXN0041011,USR00100,20250529,2025-05-29 20:15:27,20,Evening,UPI,Food & Dining,Pizza Hut,QR Code,iOS,Indore,2330.82,Large (₹2K-10K),2252.21,78.61,0.0,78.61,3.37,Success,1,0,0,,2.59,Normal,True,1,Unusually High Amount,False,0,0.0
TXN0040959,USR00119,20250529,2025-05-29 20:38:24,20,Evening,Credit Card,Travel,MakeMyTrip,Mobile App,Android,Mumbai,11092.1,High (₹10K-50K),11092.1,0.0,0.0,0.0,0.0,Success,1,0,0,,2.46,Normal,False,0,,False,0,0.0
TXN0040635,USR00047,20250529,2025-05-29 20:57:47,20,Evening,UPI,Groceries,Zepto,QR Code,Android,Jaipur,1626.65,Medium (₹500-2K),1577.54,49.11,0.0,49.11,3.02,Success,1,0,0,,1.64,Fast,False,0,,False,0,0.0
TXN0040129,USR00054,20250529,2025-05-29 21:11:01,21,Night,UPI,Travel,Ola,QR Code,iOS,Kolkata,10351.33,High (₹10K-50K),10351.33,0.0,0.0,0.0,0.0,Success,1,0,0,,1.99,Fast,False,0,,False,0,0.0
TXN0040238,USR00211,20250529,2025-05-29 21:14:57,21,Night,Debit Card,Groceries,BigBasket,Mobile App,Android,Kochi,2959.8,Large (₹2K-10K),2959.8,0.0,0.0,0.0,0.0,Success,1,0,0,,1.48,Fast,False,0,,False,0,0.0
TXN0040932,USR00199,20250529,2025-05-29 21:19:21,21,Night,Credit Card,Travel,IRCTC,POS Terminal,POS,Jaipur,7011.8,Large (₹2K-10K),7011.8,0.0,0.0,0.0,0.0,Success,1,0,0,,1.29,Fast,False,0,,False,0,0.0
TXN0040657,USR00387,20250529,2025-05-29 21:24:21,21,Night,Debit Card,Investments,Coin by Zerodha,POS Terminal,POS,Kolkata,17929.75,High (₹10K-50K),17929.75,0.0,0.0,0.0,0.0,Success,1,0,0,,1.14,Fast,False,0,,False,0,0.0
TXN0040404,USR00349,20250529,2025-05-29 21:29:54,21,Night,UPI,Investments,Coin by Zerodha,Mobile App,Android,Mumbai,61723.58,Premium (₹50K+),61723.58,0.0,0.0,0.0,0.0,Failed,0,1,0,Insufficient Balance,6.9,Failed,False,0,,False,0,0.0
TXN0040564,USR00104,20250529,2025-05-29 21:43:58,21,Night,UPI,Entertainment,Amazon Prime,Web Browser,Windows,Coimbatore,853.46,Medium (₹500-2K),853.46,0.0,0.0,0.0,0.0,Success,1,0,0,,2.04,Normal,False,0,,True,1,853.46
TXN0040419,USR00302,20250529,2025-05-29 22:36:20,22,Night,UPI,Groceries,Zepto,QR Code,Android,Ahmedabad,1586.76,Medium (₹500-2K),1586.76,0.0,0.0,0.0,0.0,Success,1,0,0,,2.63,Normal,False,0,,False,0,0.0
TXN0039563,USR00057,20250529,2025-05-29 23:25:44,23,Night,Net Banking,Entertainment,Amazon Prime,Web Browser,Windows,Bangalore,1258.97,Medium (₹500-2K),1258.97,0.0,0.0,0.0,0.0,Success,1,0,0,,2.23,Normal,False,0,,False,0,0.0
TXN0041376,USR00039,20250529,2025-05-29 23:38:23,23,Night,Debit Card,Food & Dining,Haldirams,Mobile App,iOS,Chennai,716.99,Medium (₹500-2K),716.99,0.0,0.0,0.0,0.0,Success,1,0,0,,1.15,Fast,False,0,,False,0,0.0
TXN0041345,USR00472,20250530,2025-05-30 00:30:04,0,Night,UPI,Travel,Ola,Mobile App,Android,Delhi,2252.28,Large (₹2K-10K),2252.28,0.0,0.0,0.0,0.0,Success,1,0,0,,1.08,Fast,False,0,,False,0,0.0
TXN0041040,USR00234,20250530,2025-05-30 03:05:10,3,Night,Credit Card,Food & Dining,Swiggy,Mobile App,iOS,Kolkata,1404.44,Medium (₹500-2K),1174.55,0.0,229.89,229.89,16.37,Success,1,0,0,,1.84,Fast,False,0,,False,0,0.0
TXN0039790,USR00008,20250530,2025-05-30 08:22:10,8,Morning,Net Banking,Travel,Yatra,Mobile App,Android,Bangalore,2872.59,Large (₹2K-10K),2872.59,0.0,0.0,0.0,0.0,Success,1,0,0,,1.2,Fast,False,0,,False,0,0.0
TXN0040379,USR00039,20250530,2025-05-30 08:40:46,8,Morning,Debit Card,Health,Netmeds,Web Browser,Windows,Chennai,234.22,Small (₹100-500),234.22,0.0,0.0,0.0,0.0,Success,1,0,0,,1.77,Fast,False,0,,False,0,0.0
TXN0041474,USR00362,20250530,2025-05-30 08:52:56,8,Morning,UPI,Bills & Utilities,Broadband Bill,Web Browser,Mac,Delhi,2514.92,Large (₹2K-10K),2514.92,0.0,0.0,0.0,0.0,Success,1,0,0,,0.72,Instant,False,0,,False,0,0.0
TXN0040229,USR00399,20250530,2025-05-30 09:02:29,9,Morning,UPI,Entertainment,Spotify,Mobile App,Android,Kolkata,514.19,Medium (₹500-2K),514.19,0.0,0.0,0.0,0.0,Success,1,0,0,,2.97,Normal,False,0,,False,0,0.0
TXN0040926,USR00456,20250530,2025-05-30 09:15:11,9,Morning,Mobile Wallet,Bills & Utilities,Electricity Board,Mobile App,Android,Chennai,594.25,Medium (₹500-2K),594.25,0.0,0.0,0.0,0.0,Success,1,0,0,,0.92,Instant,False,0,,False,0,0.0
TXN0039738,USR00157,20250530,2025-05-30 09:30:38,9,Morning,UPI,Entertainment,Hotstar,Mobile App,iOS,Jaipur,1395.05,Medium (₹500-2K),1395.05,0.0,0.0,0.0,0.0,Success,1,0,0,,1.75,Fast,False,0,,False,0,0.0
TXN0040313,USR00034,20250530,2025-05-30 09:45:34,9,Morning,UPI,Shopping,Ajio,Mobile App,Android,Delhi,16413.14,High (₹10K-50K),16413.14,0.0,0.0,0.0,0.0,Success,1,0,0,,1.68,Fast,False,0,,False,0,0.0
TXN0040459,USR00186,20250530,2025-05-30 09:57:36,9,Morning,Credit Card,Transfers,Google Pay P2P,Mobile App,Android,Chennai,1252.47,Medium (₹500-2K),1187.51,64.96,0.0,64.96,5.19,Success,1,0,0,,1.89,Fast,False,0,,False,0,0.0
TXN0040580,USR00204,20250530,2025-05-30 09:58:52,9,Morning,Net Banking,Travel,Ola,Web Browser,Windows,Hyderabad,8890.73,Large (₹2K-10K),8890.73,0.0,0.0,0.0,0.0,Success,1,0,0,,2.85,Normal,False,0,,False,0,0.0
TXN0041064,USR00053,20250530,2025-05-30 10:44:02,10,Morning,Credit Card,Investments,Coin by Zerodha,Mobile App,Android,Bangalore,106615.46,Premium (₹50K+),106615.46,0.0,0.0,0.0,0.0,Pending,0,0,1,Processing,25.43,Very Slow,False,0,,False,0,0.0
TXN0041068,USR00255,20250530,2025-05-30 11:14:20,11,Morning,Debit Card,Travel,Ola,Mobile App,Android,Pune,16106.08,High (₹10K-50K),16106.08,0.0,0.0,0.0,0.0,Success,1,0,0,,2.85,Normal,False,0,,False,0,0.0
TXN0039890,USR00319,20250530,2025-05-30 11:31:50,11,Morning,Net Banking,Investments,Groww,Mobile App,Android,Delhi,42082.28,High (₹10K-50K),42082.28,0.0,0.0,0.0,0.0,Success,1,0,0,,0.73,Instant,False,0,,False,0,0.0
TXN0040321,USR00130,20250530,2025-05-30 11:38:59,11,Morning,Mobile Wallet,Shopping,Reliance Digital,QR Code,Android,Pune,3607.93,Large (₹2K-10K),3607.93,0.0,0.0,0.0,0.0,Success,1,0,0,,0.66,Instant,False,0,,False,0,0.0
TXN0040868,USR00322,20250530,2025-05-30 11:41:11,11,Morning,Credit Card,Food & Dining,McDonalds,Mobile App,Android,Hyderabad,734.25,Medium (₹500-2K),541.04,56.4,136.81,193.21,26.31,Success,1,0,0,,2.08,Normal,False,0,,False,0,0.0
TXN0039591,USR00178,20250530,2025-05-30 11:49:06,11,Morning,Credit Card,Food & Dining,Starbucks,Mobile App,Android,Delhi,701.23,Medium (₹500-2K),664.57,36.66,0.0,36.66,5.23,Success,1,0,0,,0.79,Instant,False,0,,False,0,0.0
TXN0040115,USR00176,20250530,2025-05-30 11:50:52,11,Morning,Debit Card,Food & Dining,KFC,Mobile App,iOS,Hyderabad,1222.41,Medium (₹500-2K),1222.41,0.0,0.0,0.0,0.0,Pending,0,0,1,Processing,5.45,Slow,False,0,,False,0,0.0
TXN0041202,USR00028,20250530,2025-05-30 11:56:20,11,Morning,Mobile Wallet,Groceries,JioMart,POS Terminal,POS,Hyderabad,1136.81,Medium (₹500-2K),1136.81,0.0,0.0,0.0,0.0,Success,1,0,0,,0.52,Instant,False,0,,False,0,0.0
TXN0040030,USR00388,20250530,2025-05-30 12:17:36,12,Afternoon,Credit Card,Travel,Rapido,Mobile App,Android,Bangalore,10004.83,High (₹10K-50K),10004.83,0.0,0.0,0.0,0.0,Success,1,0,0,,1.82,Fast,True,1,Unusually High Amount,False,0,0.0
TXN0040737,USR00055,20250530,2025-05-30 12:24:40,12,Afternoon,Debit Card,Investments,Coin by Zerodha,Mobile App,Android,Bangalore,53984.37,Premium (₹50K+),53984.37,0.0,0.0,0.0,0.0,Success,1,0,0,,1.86,Fast,False,0,,False,0,0.0
TXN0040598,USR00295,20250530,2025-05-30 12:24:46,12,Afternoon,UPI,Entertainment,Amazon Prime,Mobile App,Android,Delhi,644.98,Medium (₹500-2K),615.66,29.32,0.0,29.32,4.55,Success,1,0,0,,0.55,Instant,False,0,,False,0,0.0
TXN0041279,USR00434,20250530,2025-05-30 12:28:06,12,Afternoon,UPI,Entertainment,Hotstar,Mobile App,Android,Delhi,672.97,Medium (₹500-2K),672.97,0.0,0.0,0.0,0.0,Pending,0,0,1,Processing,29.66,Very Slow,False,0,,False,0,0.0
TXN0040628,USR00152,20250530,2025-05-30 12:28:25,12,Afternoon,Debit Card,Transfers,NEFT Transfer,Web Browser,Windows,Bangalore,28025.41,High (₹10K-50K),28025.41,0.0,0.0,0.0,0.0,Success,1,0,0,,1.76,Fast,False,0,,False,0,0.0
TXN0040750,USR00266,20250530,2025-05-30 12:31:17,12,Afternoon,UPI,Investments,CAMS Mutual Fund,QR Code,iOS,Chennai,103491.34,Premium (₹50K+),103491.34,0.0,0.0,0.0,0.0,Success,1,0,0,,1.63,Fast,False,0,,False,0,0.0
TXN0040554,USR00290,20250530,2025-05-30 12:37:16,12,Afternoon,Credit Card,Food & Dining,Starbucks,Mobile App,Android,Kolkata,1883.89,Medium (₹500-2K),1678.38,0.0,205.51,205.51,10.91,Success,1,0,0,,2.87,Normal,False,0,,False,0,0.0
TXN0041093,USR00469,20250530,2025-05-30 12:40:40,12,Afternoon,UPI,Shopping,Flipkart,Web Browser,Windows,Delhi,563.41,Medium (₹500-2K),512.01,0.0,51.4,51.4,9.12,Success,1,0,0,,2.5,Normal,False,0,,False,0,0.0
TXN0039776,USR00478,20250530,2025-05-30 12:47:10,12,Afternoon,Credit Card,Shopping,Myntra,QR Code,Android,Bangalore,523.37,Medium (₹500-2K),523.37,0.0,0.0,0.0,0.0,Success,1,0,0,,1.91,Fast,False,0,,False,0,0.0
TXN0041360,USR00466,20250530,2025-05-30 12:59:26,12,Afternoon,UPI,Entertainment,BookMyShow,Mobile App,Android,Bangalore,1548.37,Medium (₹500-2K),1548.37,0.0,0.0,0.0,0.0,Success,1,0,0,,1.91,Fast,False,0,,False,0,0.0
TXN0040531,USR00355,20250530,2025-05-30 13:20:51,13,Afternoon,UPI,Travel,GoIbibo,QR Code,iOS,Mumbai,1590.56,Medium (₹500-2K),1590.56,0.0,0.0,0.0,0.0,Failed,0,1,0,Insufficient Balance,11.15,Failed,False,0,,False,0,0.0
TXN0040956,USR00085,20250530,2025-05-30 13:32:27,13,Afternoon,UPI,Groceries,BigBasket,Web Browser,Windows,Bangalore,6319.33,Large (₹2K-10K),6319.33,0.0,0.0,0.0,0.0,Success,1,0,0,,2.62,Normal,False,0,,False,0,0.0
TXN0040886,USR00007,20250530,2025-05-30 13:33:16,13,Afternoon,Net Banking,Health,MediBuddy,Mobile App,iOS,Delhi,710.26,Medium (₹500-2K),710.26,0.0,0.0,0.0,0.0,Success,1,0,0,,1.37,Fast,False,0,,False,0,0.0
TXN0041155,USR00473,20250530,2025-05-30 13:44:06,13,Afternoon,Debit Card,Bills & Utilities,Water Board,Web Browser,Linux,Chandigarh,4272.34,Large (₹2K-10K),4272.34,0.0,0.0,0.0,0.0,Success,1,0,0,,2.86,Normal,False,0,,False,0,0.0
TXN0040450,USR00173,20250530,2025-05-30 13:48:46,13,Afternoon,Credit Card,Food & Dining,Pizza Hut,QR Code,iOS,Bangalore,253.84,Small (₹100-500),238.7,0.0,15.14,15.14,5.96,Success,1,0,0,,1.29,Fast,False,0,,False,0,0.0
TXN0041378,USR00257,20250530,2025-05-30 13:49:44,13,Afternoon,Mobile Wallet,Food & Dining,Pizza Hut,Mobile App,Android,Hyderabad,134.29,Small (₹100-500),134.29,0.0,0.0,0.0,0.0,Success,1,0,0,,1.95,Fast,False,0,,False,0,0.0
TXN0039941,USR00443,20250530,2025-05-30 14:26:14,14,Afternoon,Credit Card,Food & Dining,McDonalds,POS Terminal,POS,Bangalore,101.01,Small (₹100-500),101.01,0.0,0.0,0.0,0.0,Success,1,0,0,,0.73,Instant,False,0,,False,0,0.0
TXN0039958,USR00296,20250530,2025-05-30 14:35:56,14,Afternoon,UPI,Bills & Utilities,Water Board,QR Code,Android,Delhi,4518.71,Large (₹2K-10K),4518.71,0.0,0.0,0.0,0.0,Success,1,0,0,,0.73,Instant,False,0,,False,0,0.0
TXN0040222,USR00474,20250530,2025-05-30 15:04:09,15,Afternoon,Mobile Wallet,Investments,Groww,Mobile App,Android,Delhi,8933.98,Large (₹2K-10K),8933.98,0.0,0.0,0.0,0.0,Success,1,0,0,,2.03,Normal,False,0,,False,0,0.0
TXN0040491,USR00027,20250530,2025-05-30 15:04:32,15,Afternoon,UPI,Entertainment,YouTube Premium,Web Browser,Linux,Kochi,680.05,Medium (₹500-2K),680.05,0.0,0.0,0.0,0.0,Success,1,0,0,,0.67,Instant,False,0,,False,0,0.0
TXN0040119,USR00398,20250530,2025-05-30 15:05:10,15,Afternoon,UPI,Bills & Utilities,Airtel,Mobile App,Android,Bangalore,8381.14,Large (₹2K-10K),8381.14,0.0,0.0,0.0,0.0,Success,1,0,0,,1.8,Fast,False,0,,False,0,0.0
TXN0040895,USR00346,20250530,2025-05-30 15:28:13,15,Afternoon,Credit Card,Education,BYJU'S,POS Terminal,POS,Pune,10796.66,High (₹10K-50K),10796.66,0.0,0.0,0.0,0.0,Success,1,0,0,,2.08,Normal,False,0,,False,0,0.0
TXN0040046,USR00320,20250530,2025-05-30 16:00:10,16,Afternoon,Mobile Wallet,Groceries,Blinkit,Mobile App,iOS,Chennai,301.61,Small (₹100-500),289.3,12.31,0.0,12.31,4.08,Success,1,0,0,,0.72,Instant,False,0,,False,0,0.0
TXN0041157,USR00123,20250530,2025-05-30 16:14:27,16,Afternoon,Mobile Wallet,Shopping,Meesho,POS Terminal,POS,Indore,7049.59,Large (₹2K-10K),5729.63,0.0,1319.96,1319.96,18.72,Success,1,0,0,,0.8,Instant,False,0,,False,0,0.0
TXN0040967,USR00111,20250530,2025-05-30 16:23:36,16,Afternoon,Net Banking,Entertainment,Amazon Prime,Mobile App,Android,Chennai,407.59,Small (₹100-500),407.59,0.0,0.0,0.0,0.0,Success,1,0,0,,1.13,Fast,False,0,,False,0,0.0
TXN0040594,USR00041,20250530,2025-05-30 16:30:01,16,Afternoon,UPI,Transfers,PhonePe P2P,POS Terminal,POS,Kolkata,16745.1,High (₹10K-50K),16745.1,0.0,0.0,0.0,0.0,Success,1,0,0,,2.48,Normal,False,0,,False,0,0.0
TXN0040127,USR00159,20250530,2025-05-30 16:33:23,16,Afternoon,UPI,Investments,Paytm Money,Mobile App,iOS,Kolkata,38783.14,High (₹10K-50K),38016.78,766.36,0.0,766.36,1.98,Success,1,0,0,,2.31,Normal,False,0,,False,0,0.0
TXN0041252,USR00327,20250530,2025-05-30 16:46:29,16,Afternoon,UPI,Investments,Coin by Zerodha,POS Terminal,POS,Jaipur,93656.62,Premium (₹50K+),93656.62,0.0,0.0,0.0,0.0,Success,1,0,0,,1.43,Fast,False,0,,False,0,0.0
TXN0041193,USR00083,20250530,2025-05-30 17:27:21,17,Evening,UPI,Bills & Utilities,Jio Recharge,Mobile App,iOS,Delhi,7260.4,Large (₹2K-10K),7260.4,0.0,0.0,0.0,0.0,Success,1,0,0,,1.13,Fast,False,0,,False,0,0.0
TXN0041490,USR00485,20250530,2025-05-30 18:09:32,18,Evening,UPI,Transfers,Paytm P2P,Mobile App,Android,Jaipur,14877.45,High (₹10K-50K),14877.45,0.0,0.0,0.0,0.0,Success,1,0,0,,1.16,Fast,False,0,,False,0,0.0
