transaction_id,user_id,transaction_datetime,date,year,month,month_name,quarter,quarter_label,day,day_of_week,day_name,hour,time_bucket,week_number,is_weekend,is_month_start,is_month_end,is_festival_season,payment_method,category,merchant,platform,device_type,city,amount,amount_bucket,discount_applied,cashback_earned,total_savings,savings_pct,net_amount,status,failure_reason,processing_time_sec,processing_speed,is_flagged,fraud_reason,is_refunded,refund_amount,age_group,gender,account_tenure,customer_tier,spending_persona,preferred_method,user_home_city,user_total_txns,user_total_spend,user_avg_txn_amount,user_failure_rate_pct,user_spending_tier
TXN0004886,USR00145,2024-12-14 10:21:39,2024-12-14,2024,12,Dec,4,Q4,14,5,Saturday,10,Morning,50,1,0,0,0,Debit Card,Bills & Utilities,Water Board,QR Code,Android,Jaipur,1721.65,Medium (₹500-2K),0.0,0.0,0.0,0.0,1721.65,Success,None,1.34,Fast,False,None,False,0.0,25-34,Female,2-5 years,Regular,Budget,Net Banking,Jaipur,12,30925.37,3436.15,25.0,Medium
TXN0004638,USR00283,2024-12-14 15:37:26,2024-12-14,2024,12,Dec,4,Q4,14,5,Saturday,15,Afternoon,50,1,0,0,0,UPI,Bills & Utilities,Gas Agency,Mobile App,iOS,Ahmedabad,650.63,Medium (₹500-2K),0.0,0.0,0.0,0.0,650.63,Success,None,1.39,Fast,False,None,False,0.0,25-34,Female,5+ years,New,Budget,UPI,Ahmedabad,10,38360.32,4262.26,0.0,Medium
TXN0004756,USR00061,2024-12-14 15:45:38,2024-12-14,2024,12,Dec,4,Q4,14,5,Saturday,15,Afternoon,50,1,0,0,0,Net Banking,Shopping,Myntra,POS Terminal,POS,Bangalore,7708.37,Large (₹2K-10K),0.0,0.0,0.0,0.0,7708.37,Success,None,2.23,Normal,False,None,False,0.0,35-44,Male,2-5 years,Regular,Budget,Debit Card,Bangalore,12,39666.270000000004,3606.02,8.33,Medium
TXN0004652,USR00404,2024-12-14 16:57:28,2024-12-14,2024,12,Dec,4,Q4,14,5,Saturday,16,Afternoon,50,1,0,0,0,Credit Card,Shopping,Amazon,POS Terminal,POS,Delhi,1714.86,Medium (₹500-2K),115.16,0.0,115.16,6.72,1599.7,Success,None,0.8,Instant,False,None,False,0.0,25-34,Female,6-12 months,New,High Spender,Mobile Wallet,Delhi,13,144133.22,11087.17,0.0,High
TXN0004550,USR00086,2024-12-14 18:12:33,2024-12-14,2024,12,Dec,4,Q4,14,5,Saturday,18,Evening,50,1,0,0,0,Debit Card,Bills & Utilities,Jio Recharge,Mobile App,Android,Lucknow,1956.27,Medium (₹500-2K),0.0,0.0,0.0,0.0,1956.27,Success,None,2.08,Normal,False,None,False,0.0,35-44,Male,0-6 months,VIP,Budget,Debit Card,Lucknow,4,13194.12,3298.53,0.0,Medium
TXN0004992,USR00108,2024-12-14 18:49:50,2024-12-14,2024,12,Dec,4,Q4,14,5,Saturday,18,Evening,50,1,0,0,0,Debit Card,Food & Dining,Swiggy,Mobile App,Android,Bangalore,3131.65,Large (₹2K-10K),0.0,0.0,0.0,0.0,3131.65,Failed,Card Blocked,6.5,Failed,False,None,False,0.0,25-34,Female,1-2 years,Regular,Impulse,Debit Card,Bangalore,11,149538.22999999998,16615.36,9.09,High
TXN0004765,USR00306,2024-12-14 19:52:56,2024-12-14,2024,12,Dec,4,Q4,14,5,Saturday,19,Evening,50,1,0,0,0,Credit Card,Shopping,Nykaa,Mobile App,Android,Hyderabad,4101.44,Large (₹2K-10K),0.0,0.0,0.0,0.0,4101.44,Success,None,1.59,Fast,False,None,False,0.0,45-54,Male,1-2 years,Regular,Moderate,Credit Card,Hyderabad,18,72064.99,4239.12,5.56,High
TXN0004537,USR00034,2024-12-14 20:41:37,2024-12-14,2024,12,Dec,4,Q4,14,5,Saturday,20,Evening,50,1,0,0,0,Mobile Wallet,Investments,CAMS Mutual Fund,Mobile App,Android,Delhi,117290.54,Premium (₹50K+),0.0,0.0,0.0,0.0,117290.54,Failed,KYC Pending,11.94,Failed,False,None,False,0.0,35-44,Female,6-12 months,New,High Spender,UPI,Delhi,10,175538.63,25076.95,20.0,High
TXN0004616,USR00318,2024-12-14 20:46:31,2024-12-14,2024,12,Dec,4,Q4,14,5,Saturday,20,Evening,50,1,0,0,0,UPI,Food & Dining,Pizza Hut,Mobile App,Android,Bangalore,889.98,Medium (₹500-2K),0.0,0.0,0.0,0.0,889.98,Success,None,1.61,Fast,False,None,False,0.0,18-24,Male,1-2 years,Regular,Budget,UPI,Bangalore,8,6975.96,996.57,12.5,Low
TXN0004692,USR00500,2024-12-14 22:36:02,2024-12-14,2024,12,Dec,4,Q4,14,5,Saturday,22,Night,50,1,0,0,0,UPI,Food & Dining,Dominos,Mobile App,iOS,Mumbai,973.36,Medium (₹500-2K),0.0,0.0,0.0,0.0,973.36,Success,None,1.93,Fast,False,None,False,0.0,45-54,Female,5+ years,New,Moderate,UPI,Mumbai,11,24701.03,3087.63,27.27,Medium
TXN0004903,USR00196,2024-12-15 06:44:26,2024-12-15,2024,12,Dec,4,Q4,15,6,Sunday,6,Morning,50,1,0,0,0,Debit Card,Travel,Yatra,Mobile App,Android,Delhi,6413.41,Large (₹2K-10K),0.0,0.0,0.0,0.0,6413.41,Success,None,2.98,Normal,False,None,False,0.0,45-54,Male,1-2 years,VIP,Budget,Credit Card,Delhi,13,51298.55,3946.04,0.0,High
TXN0004771,USR00042,2024-12-15 09:07:35,2024-12-15,2024,12,Dec,4,Q4,15,6,Sunday,9,Morning,50,1,0,0,0,UPI,Food & Dining,McDonalds,Mobile App,Android,Mumbai,2412.47,Large (₹2K-10K),0.0,0.0,0.0,0.0,2412.47,Success,None,0.68,Instant,False,None,False,0.0,25-34,Male,0-6 months,Premium,Moderate,UPI,Mumbai,6,32272.8,5378.8,0.0,Medium
TXN0004821,USR00465,2024-12-15 09:09:46,2024-12-15,2024,12,Dec,4,Q4,15,6,Sunday,9,Morning,50,1,0,0,0,UPI,Food & Dining,KFC,POS Terminal,POS,Pune,344.67,Small (₹100-500),0.0,0.0,0.0,0.0,344.67,Failed,Server Timeout,8.1,Failed,False,None,False,0.0,35-44,Female,2-5 years,VIP,Budget,Credit Card,Pune,12,14246.230000000001,1582.91,16.67,Medium
TXN0004956,USR00263,2024-12-15 11:19:48,2024-12-15,2024,12,Dec,4,Q4,15,6,Sunday,11,Morning,50,1,0,0,0,UPI,Travel,RedBus,POS Terminal,POS,Indore,438.5,Small (₹100-500),0.0,0.0,0.0,0.0,438.5,Success,None,1.82,Fast,False,None,False,0.0,45-54,Male,2-5 years,New,Impulse,UPI,Indore,11,256123.22,23283.93,0.0,Very High
TXN0004620,USR00482,2024-12-15 11:28:53,2024-12-15,2024,12,Dec,4,Q4,15,6,Sunday,11,Morning,50,1,0,0,0,Mobile Wallet,Groceries,Blinkit,POS Terminal,POS,Delhi,2807.4,Large (₹2K-10K),0.0,0.0,0.0,0.0,2807.4,Success,None,2.06,Normal,False,None,False,0.0,35-44,Male,5+ years,Premium,Moderate,UPI,Delhi,11,39538.28,3953.83,9.09,Medium
TXN0004849,USR00440,2024-12-15 12:13:56,2024-12-15,2024,12,Dec,4,Q4,15,6,Sunday,12,Afternoon,50,1,0,0,0,UPI,Food & Dining,Haldirams,QR Code,Android,Bangalore,1552.72,Medium (₹500-2K),0.0,0.0,0.0,0.0,1552.72,Failed,Bank Server Down,10.01,Failed,False,None,False,0.0,35-44,Female,1-2 years,VIP,Moderate,UPI,Bangalore,9,18710.079999999998,3118.35,33.33,Medium
TXN0004978,USR00378,2024-12-15 12:31:10,2024-12-15,2024,12,Dec,4,Q4,15,6,Sunday,12,Afternoon,50,1,0,0,0,UPI,Bills & Utilities,Gas Agency,QR Code,iOS,Delhi,428.03,Small (₹100-500),0.0,0.0,0.0,0.0,428.03,Success,None,1.21,Fast,False,None,False,0.0,18-24,Male,2-5 years,Regular,Moderate,Credit Card,Delhi,13,83957.59,6996.47,0.0,High
TXN0004678,USR00098,2024-12-15 13:03:29,2024-12-15,2024,12,Dec,4,Q4,15,6,Sunday,13,Afternoon,50,1,0,0,0,Mobile Wallet,Health,Practo,Web Browser,Windows,Delhi,3174.19,Large (₹2K-10K),0.0,0.0,0.0,0.0,3174.19,Success,None,1.54,Fast,False,None,False,0.0,35-44,Male,6-12 months,New,Budget,Credit Card,Delhi,13,46895.09,3607.31,0.0,Medium
TXN0004800,USR00154,2024-12-15 13:19:43,2024-12-15,2024,12,Dec,4,Q4,15,6,Sunday,13,Afternoon,50,1,0,0,0,Debit Card,Entertainment,Netflix,Mobile App,Android,Hyderabad,1212.07,Medium (₹500-2K),0.0,0.0,0.0,0.0,1212.07,Failed,Daily Limit Exceeded,5.19,Failed,False,None,False,0.0,35-44,Male,2-5 years,Premium,Moderate,Net Banking,Hyderabad,15,47966.54,4796.65,33.33,Medium
TXN0004738,USR00310,2024-12-15 14:50:09,2024-12-15,2024,12,Dec,4,Q4,15,6,Sunday,14,Afternoon,50,1,0,0,0,Net Banking,Shopping,Croma,POS Terminal,POS,Delhi,5344.69,Large (₹2K-10K),0.0,0.0,0.0,0.0,5344.69,Success,None,0.72,Instant,False,None,False,0.0,45-54,Female,1-2 years,New,Budget,Mobile Wallet,Delhi,13,46385.2,3568.09,0.0,Medium
TXN0004532,USR00145,2024-12-15 17:42:50,2024-12-15,2024,12,Dec,4,Q4,15,6,Sunday,17,Evening,50,1,0,0,0,Net Banking,Travel,Yatra,Mobile App,Android,Jaipur,5769.28,Large (₹2K-10K),0.0,0.0,0.0,0.0,5769.28,Failed,OTP Failed,5.46,Failed,False,None,False,0.0,25-34,Female,2-5 years,Regular,Budget,Net Banking,Jaipur,12,30925.37,3436.15,25.0,Medium
TXN0004735,USR00201,2024-12-15 17:42:58,2024-12-15,2024,12,Dec,4,Q4,15,6,Sunday,17,Evening,50,1,0,0,0,Debit Card,Travel,Uber,QR Code,Android,Bangalore,2040.2,Large (₹2K-10K),0.0,0.0,0.0,0.0,2040.2,Pending,Processing,8.53,Slow,False,None,False,0.0,18-24,Male,2-5 years,Regular,Budget,Mobile Wallet,Bangalore,12,62928.799999999996,7866.1,25.0,High
TXN0004918,USR00225,2024-12-15 19:18:16,2024-12-15,2024,12,Dec,4,Q4,15,6,Sunday,19,Evening,50,1,0,0,0,Net Banking,Travel,Rapido,QR Code,iOS,Jaipur,3547.22,Large (₹2K-10K),0.0,0.0,0.0,0.0,3547.22,Success,None,2.73,Normal,False,None,False,0.0,18-24,Female,2-5 years,Regular,Moderate,UPI,Jaipur,17,116172.59,7744.84,11.76,High
TXN0004979,USR00048,2024-12-15 19:30:08,2024-12-15,2024,12,Dec,4,Q4,15,6,Sunday,19,Evening,50,1,0,0,0,UPI,Food & Dining,McDonalds,Mobile App,Android,Lucknow,4484.65,Large (₹2K-10K),0.0,0.0,0.0,0.0,4484.65,Success,None,1.52,Fast,False,None,False,0.0,45-54,Male,2-5 years,New,High Spender,Mobile Wallet,Lucknow,16,256051.00999999998,17070.07,0.0,Very High
TXN0004834,USR00222,2024-12-15 19:34:02,2024-12-15,2024,12,Dec,4,Q4,15,6,Sunday,19,Evening,50,1,0,0,0,Credit Card,Food & Dining,Haldirams,POS Terminal,POS,Kolkata,367.68,Small (₹100-500),0.0,0.0,0.0,0.0,367.68,Success,None,1.63,Fast,False,None,False,0.0,55+,Female,2-5 years,Regular,Budget,UPI,Kolkata,11,19104.7,1736.79,0.0,Medium
TXN0004936,USR00116,2024-12-15 19:57:04,2024-12-15,2024,12,Dec,4,Q4,15,6,Sunday,19,Evening,50,1,0,0,0,UPI,Investments,Zerodha,Mobile App,Android,Mumbai,92418.16,Premium (₹50K+),0.0,0.0,0.0,0.0,92418.16,Success,None,1.06,Fast,False,None,False,0.0,35-44,Male,2-5 years,Regular,Moderate,UPI,Mumbai,10,126494.97,12649.5,0.0,High
TXN0004990,USR00438,2024-12-15 20:12:36,2024-12-15,2024,12,Dec,4,Q4,15,6,Sunday,20,Evening,50,1,0,0,0,UPI,Bills & Utilities,Broadband Bill,POS Terminal,POS,Hyderabad,2107.37,Large (₹2K-10K),0.0,70.69,70.69,3.35,2036.68,Success,None,2.42,Normal,False,None,False,0.0,25-34,Male,0-6 months,Premium,Moderate,UPI,Hyderabad,15,92650.9,6176.73,0.0,High
TXN0004890,USR00054,2024-12-15 21:19:37,2024-12-15,2024,12,Dec,4,Q4,15,6,Sunday,21,Night,50,1,0,0,0,UPI,Shopping,Croma,POS Terminal,POS,Kolkata,8221.15,Large (₹2K-10K),0.0,0.0,0.0,0.0,8221.15,Success,None,1.21,Fast,False,None,False,0.0,35-44,Female,1-2 years,New,Moderate,UPI,Kolkata,7,100264.03,14323.43,0.0,High
TXN0004937,USR00302,2024-12-15 21:29:41,2024-12-15,2024,12,Dec,4,Q4,15,6,Sunday,21,Night,50,1,0,0,0,UPI,Shopping,Myntra,Web Browser,Windows,Ahmedabad,4431.76,Large (₹2K-10K),841.27,0.0,841.27,18.98,3590.49,Success,None,1.53,Fast,False,None,False,0.0,25-34,Female,6-12 months,Premium,Budget,Credit Card,Ahmedabad,14,53277.73,4098.29,0.0,High
TXN0004730,USR00220,2024-12-16 06:22:56,2024-12-16,2024,12,Dec,4,Q4,16,0,Monday,6,Morning,51,0,0,0,0,UPI,Entertainment,Netflix,Mobile App,Android,Mumbai,457.97,Small (₹100-500),0.0,0.0,0.0,0.0,457.97,Success,None,2.2,Normal,False,None,False,0.0,45-54,Male,5+ years,Regular,Budget,Debit Card,Mumbai,13,31762.63,2646.89,7.69,Medium
TXN0004820,USR00052,2024-12-16 09:39:38,2024-12-16,2024,12,Dec,4,Q4,16,0,Monday,9,Morning,51,0,0,0,0,Credit Card,Travel,Uber,Mobile App,Android,Delhi,2754.38,Large (₹2K-10K),0.0,100.21,100.21,3.64,2654.17,Success,None,1.78,Fast,False,None,False,0.0,18-24,Male,2-5 years,Regular,Moderate,Credit Card,Delhi,13,31730.72,2644.23,7.69,Medium
TXN0004801,USR00146,2024-12-16 09:51:13,2024-12-16,2024,12,Dec,4,Q4,16,0,Monday,9,Morning,51,0,0,0,0,Mobile Wallet,Shopping,Nykaa,Mobile App,Android,Delhi,3517.25,Large (₹2K-10K),0.0,0.0,0.0,0.0,3517.25,Success,None,2.99,Normal,False,None,False,0.0,18-24,Female,0-6 months,Premium,Budget,UPI,Delhi,14,55058.15,3932.72,0.0,High
TXN0004623,USR00495,2024-12-16 10:22:35,2024-12-16,2024,12,Dec,4,Q4,16,0,Monday,10,Morning,51,0,0,0,0,Credit Card,Travel,Uber,Mobile App,iOS,Delhi,6457.67,Large (₹2K-10K),0.0,523.59,523.59,8.11,5934.08,Success,None,2.8,Normal,False,None,False,0.0,25-34,Male,0-6 months,Premium,High Spender,Mobile Wallet,Delhi,10,170485.53,18942.84,10.0,High
TXN0004986,USR00203,2024-12-16 10:36:08,2024-12-16,2024,12,Dec,4,Q4,16,0,Monday,10,Morning,51,0,0,0,0,Debit Card,Food & Dining,Zomato,Mobile App,Android,Delhi,872.27,Medium (₹500-2K),0.0,0.0,0.0,0.0,872.27,Failed,Daily Limit Exceeded,13.38,Failed,False,None,False,0.0,25-34,Female,0-6 months,VIP,Budget,Credit Card,Delhi,13,36402.73,3640.27,15.38,Medium
TXN0004685,USR00492,2024-12-16 12:24:23,2024-12-16,2024,12,Dec,4,Q4,16,0,Monday,12,Afternoon,51,0,0,0,0,UPI,Travel,GoIbibo,POS Terminal,POS,Lucknow,12109.72,High (₹10K-50K),0.0,0.0,0.0,0.0,12109.72,Success,None,2.4,Normal,True,Unusually High Amount,False,0.0,18-24,Female,6-12 months,Regular,Impulse,UPI,Lucknow,9,58792.340000000004,7349.04,0.0,High
TXN0004761,USR00409,2024-12-16 13:19:03,2024-12-16,2024,12,Dec,4,Q4,16,0,Monday,13,Afternoon,51,0,0,0,0,UPI,Food & Dining,Pizza Hut,Mobile App,iOS,Lucknow,1239.39,Medium (₹500-2K),0.0,0.0,0.0,0.0,1239.39,Success,None,1.63,Fast,False,None,False,0.0,18-24,Female,6-12 months,Regular,Moderate,Credit Card,Lucknow,11,53987.009999999995,5398.7,9.09,High
TXN0004926,USR00449,2024-12-16 14:03:54,2024-12-16,2024,12,Dec,4,Q4,16,0,Monday,14,Afternoon,51,0,0,0,0,Net Banking,Food & Dining,McDonalds,Mobile App,Android,Bangalore,743.5,Medium (₹500-2K),45.87,0.0,45.87,6.17,697.63,Success,None,2.04,Normal,False,None,False,0.0,25-34,Female,5+ years,VIP,Budget,Net Banking,Bangalore,10,23300.03,2330.0,0.0,Medium
TXN0004917,USR00175,2024-12-16 17:08:56,2024-12-16,2024,12,Dec,4,Q4,16,0,Monday,17,Evening,51,0,0,0,0,Credit Card,Food & Dining,Starbucks,Mobile App,iOS,Mumbai,1429.59,Medium (₹500-2K),132.85,0.0,132.85,9.29,1296.74,Success,None,2.0,Fast,False,None,False,0.0,25-34,Female,2-5 years,Premium,Budget,Net Banking,Mumbai,17,52189.62,3261.85,5.88,High
TXN0004645,USR00364,2024-12-16 18:18:49,2024-12-16,2024,12,Dec,4,Q4,16,0,Monday,18,Evening,51,0,0,0,0,UPI,Groceries,BigBasket,POS Terminal,POS,Lucknow,3115.83,Large (₹2K-10K),171.04,220.87,391.91,12.58,2723.92,Success,None,2.27,Normal,False,None,False,0.0,25-34,Male,5+ years,Regular,Moderate,UPI,Lucknow,13,170029.07,14169.09,7.69,High
TXN0004528,USR00016,2024-12-16 18:43:04,2024-12-16,2024,12,Dec,4,Q4,16,0,Monday,18,Evening,51,0,0,0,0,Debit Card,Travel,MakeMyTrip,POS Terminal,POS,Pune,6041.94,Large (₹2K-10K),0.0,0.0,0.0,0.0,6041.94,Success,None,0.85,Instant,False,None,False,0.0,18-24,Male,1-2 years,VIP,High Spender,UPI,Pune,8,339642.54,42455.32,0.0,Very High
TXN0004888,USR00483,2024-12-16 18:49:45,2024-12-16,2024,12,Dec,4,Q4,16,0,Monday,18,Evening,51,0,0,0,0,Mobile Wallet,Food & Dining,Haldirams,QR Code,iOS,Pune,404.34,Small (₹100-500),0.0,0.0,0.0,0.0,404.34,Success,None,1.96,Fast,False,None,False,0.0,25-34,Male,2-5 years,Regular,Budget,Debit Card,Pune,14,109732.86,9144.41,14.29,High
TXN0004742,USR00054,2024-12-16 19:18:44,2024-12-16,2024,12,Dec,4,Q4,16,0,Monday,19,Evening,51,0,0,0,0,Net Banking,Investments,Paytm Money,Mobile App,Android,Kolkata,65504.04,Premium (₹50K+),0.0,0.0,0.0,0.0,65504.04,Success,None,1.44,Fast,False,None,False,0.0,35-44,Female,1-2 years,New,Moderate,UPI,Kolkata,7,100264.03,14323.43,0.0,High
TXN0004626,USR00485,2024-12-16 19:50:37,2024-12-16,2024,12,Dec,4,Q4,16,0,Monday,19,Evening,51,0,0,0,0,UPI,Travel,Uber,Web Browser,Windows,Jaipur,397.96,Small (₹100-500),0.0,0.0,0.0,0.0,397.96,Success,None,2.65,Normal,False,None,False,0.0,18-24,Female,0-6 months,New,Budget,UPI,Jaipur,10,10983.81,1220.42,10.0,Medium
TXN0004588,USR00452,2024-12-16 21:06:50,2024-12-16,2024,12,Dec,4,Q4,16,0,Monday,21,Night,51,0,0,0,0,UPI,Bills & Utilities,Broadband Bill,Web Browser,Windows,Delhi,2009.65,Large (₹2K-10K),0.0,0.0,0.0,0.0,2009.65,Success,None,2.13,Normal,False,None,False,0.0,45-54,Female,2-5 years,Premium,High Spender,Credit Card,Delhi,7,75855.14,10836.45,0.0,High
TXN0004823,USR00468,2024-12-17 01:22:29,2024-12-17,2024,12,Dec,4,Q4,17,1,Tuesday,1,Night,51,0,0,0,0,Net Banking,Transfers,PhonePe P2P,Web Browser,Windows,Lucknow,73579.46,Premium (₹50K+),0.0,0.0,0.0,0.0,73579.46,Success,None,0.63,Instant,False,None,False,0.0,25-34,Male,6-12 months,Regular,High Spender,Net Banking,Lucknow,12,224157.86,24906.43,16.67,Very High
TXN0004925,USR00351,2024-12-17 04:27:35,2024-12-17,2024,12,Dec,4,Q4,17,1,Tuesday,4,Night,51,0,0,0,0,UPI,Shopping,Nykaa,Mobile App,Android,Jaipur,10504.45,High (₹10K-50K),0.0,0.0,0.0,0.0,10504.45,Success,None,2.44,Normal,False,None,False,0.0,25-34,Female,0-6 months,Premium,Moderate,Mobile Wallet,Jaipur,12,84176.45000000001,8417.64,16.67,High
TXN0004942,USR00489,2024-12-17 09:04:58,2024-12-17,2024,12,Dec,4,Q4,17,1,Tuesday,9,Morning,51,0,0,0,0,UPI,Shopping,Myntra,POS Terminal,POS,Delhi,7531.62,Large (₹2K-10K),0.0,0.0,0.0,0.0,7531.62,Success,None,2.5,Normal,False,None,False,0.0,25-34,Other,1-2 years,Regular,Budget,UPI,Delhi,7,10416.84,2083.37,0.0,Medium
TXN0004741,USR00415,2024-12-17 09:45:26,2024-12-17,2024,12,Dec,4,Q4,17,1,Tuesday,9,Morning,51,0,0,0,0,UPI,Shopping,Myntra,Mobile App,Android,Delhi,3586.84,Large (₹2K-10K),0.0,0.0,0.0,0.0,3586.84,Success,None,2.62,Normal,False,None,False,0.0,45-54,Female,1-2 years,Premium,High Spender,UPI,Delhi,16,315262.6,21017.51,0.0,Very High
TXN0004739,USR00431,2024-12-17 10:30:54,2024-12-17,2024,12,Dec,4,Q4,17,1,Tuesday,10,Morning,51,0,0,0,0,Debit Card,Transfers,UPI Transfer,Mobile App,Android,Delhi,21254.17,High (₹10K-50K),0.0,0.0,0.0,0.0,21254.17,Success,None,0.55,Instant,False,None,False,0.0,25-34,Female,2-5 years,VIP,Budget,Debit Card,Delhi,11,43217.71,3928.88,0.0,Medium
TXN0004610,USR00003,2024-12-17 11:13:56,2024-12-17,2024,12,Dec,4,Q4,17,1,Tuesday,11,Morning,51,0,0,0,0,Debit Card,Groceries,DMart,Mobile App,Android,Pune,80.0,Micro (<₹100),0.0,0.0,0.0,0.0,80.0,Success,None,2.58,Normal,False,None,False,0.0,35-44,Male,2-5 years,Premium,Budget,Net Banking,Pune,12,31004.6,2583.72,0.0,Medium
TXN0004712,USR00458,2024-12-17 12:56:34,2024-12-17,2024,12,Dec,4,Q4,17,1,Tuesday,12,Afternoon,51,0,0,0,0,UPI,Investments,Coin by Zerodha,Web Browser,Windows,Lucknow,59330.2,Premium (₹50K+),0.0,0.0,0.0,0.0,59330.2,Pending,Processing,7.39,Slow,False,None,False,0.0,35-44,Female,6-12 months,Regular,Budget,Net Banking,Lucknow,11,20716.48,2589.56,18.18,Medium
TXN0004565,USR00081,2024-12-17 13:18:13,2024-12-17,2024,12,Dec,4,Q4,17,1,Tuesday,13,Afternoon,51,0,0,0,0,UPI,Education,Skillshare,QR Code,iOS,Bangalore,23458.33,High (₹10K-50K),0.0,0.0,0.0,0.0,23458.33,Success,None,2.51,Normal,False,None,False,0.0,25-34,Male,1-2 years,Premium,High Spender,UPI,Bangalore,12,79684.17,7244.02,8.33,High
TXN0004599,USR00450,2024-12-17 16:25:38,2024-12-17,2024,12,Dec,4,Q4,17,1,Tuesday,16,Afternoon,51,0,0,0,0,UPI,Food & Dining,McDonalds,Mobile App,Android,Bangalore,3315.9,Large (₹2K-10K),494.83,0.0,494.83,14.92,2821.07,Success,None,2.65,Normal,False,None,False,0.0,25-34,Male,2-5 years,New,High Spender,UPI,Bangalore,6,43848.950000000004,7308.16,0.0,Medium
TXN0004708,USR00190,2024-12-17 17:32:53,2024-12-17,2024,12,Dec,4,Q4,17,1,Tuesday,17,Evening,51,0,0,0,0,UPI,Shopping,Myntra,POS Terminal,POS,Bangalore,25305.0,High (₹10K-50K),1921.89,0.0,1921.89,7.59,23383.11,Success,None,1.24,Fast,True,Unusually High Amount,False,0.0,35-44,Male,1-2 years,Regular,High Spender,Net Banking,Bangalore,8,127826.8,21304.47,25.0,High
TXN0004783,USR00481,2024-12-17 18:49:17,2024-12-17,2024,12,Dec,4,Q4,17,1,Tuesday,18,Evening,51,0,0,0,0,Credit Card,Travel,GoIbibo,Mobile App,Android,Kolkata,4814.36,Large (₹2K-10K),0.0,138.54,138.54,2.88,4675.82,Success,None,2.37,Normal,False,None,False,0.0,35-44,Male,1-2 years,Premium,Budget,Mobile Wallet,Kolkata,11,30648.68,3064.87,9.09,Medium
TXN0004595,USR00061,2024-12-17 18:56:30,2024-12-17,2024,12,Dec,4,Q4,17,1,Tuesday,18,Evening,51,0,0,0,0,UPI,Food & Dining,Zomato,Mobile App,iOS,Bangalore,793.05,Medium (₹500-2K),146.55,42.87,189.42,23.89,603.63,Success,None,2.11,Normal,False,None,True,272.87,35-44,Male,2-5 years,Regular,Budget,Debit Card,Bangalore,12,39666.270000000004,3606.02,8.33,Medium
TXN0004613,USR00420,2024-12-17 19:11:32,2024-12-17,2024,12,Dec,4,Q4,17,1,Tuesday,19,Evening,51,0,0,0,0,UPI,Travel,MakeMyTrip,Web Browser,Windows,Chennai,819.48,Medium (₹500-2K),0.0,63.98,63.98,7.81,755.5,Success,None,2.53,Normal,False,None,False,0.0,45-54,Female,5+ years,Premium,Impulse,UPI,Chennai,8,50789.77,7255.68,12.5,High
TXN0004619,USR00424,2024-12-17 20:20:03,2024-12-17,2024,12,Dec,4,Q4,17,1,Tuesday,20,Evening,51,0,0,0,0,UPI,Transfers,Paytm P2P,QR Code,iOS,Kolkata,44143.93,High (₹10K-50K),0.0,0.0,0.0,0.0,44143.93,Success,None,1.79,Fast,False,None,False,0.0,55+,Female,1-2 years,VIP,Impulse,UPI,Kolkata,10,110284.35,12253.82,10.0,High
TXN0004542,USR00471,2024-12-17 20:39:59,2024-12-17,2024,12,Dec,4,Q4,17,1,Tuesday,20,Evening,51,0,0,0,0,UPI,Food & Dining,Haldirams,Mobile App,Android,Chennai,4176.61,Large (₹2K-10K),0.0,0.0,0.0,0.0,4176.61,Success,None,0.99,Instant,True,Unusually High Amount,False,0.0,55+,Male,5+ years,Regular,High Spender,UPI,Chennai,13,92946.55,7149.73,0.0,High
TXN0004702,USR00476,2024-12-17 21:44:02,2024-12-17,2024,12,Dec,4,Q4,17,1,Tuesday,21,Night,51,0,0,0,0,UPI,Travel,IRCTC,Mobile App,Android,Bangalore,1766.17,Medium (₹500-2K),0.0,0.0,0.0,0.0,1766.17,Success,None,2.21,Normal,False,None,False,0.0,18-24,Male,1-2 years,New,Moderate,Net Banking,Bangalore,10,156064.47999999998,19508.06,10.0,High
TXN0004650,USR00038,2024-12-17 22:22:23,2024-12-17,2024,12,Dec,4,Q4,17,1,Tuesday,22,Night,51,0,0,0,0,UPI,Shopping,Reliance Digital,Web Browser,Windows,Indore,10451.39,High (₹10K-50K),0.0,0.0,0.0,0.0,10451.39,Success,None,0.51,Instant,False,None,False,0.0,45-54,Female,1-2 years,Regular,High Spender,Debit Card,Indore,14,121642.61,9357.12,0.0,High
TXN0004676,USR00018,2024-12-17 23:49:49,2024-12-17,2024,12,Dec,4,Q4,17,1,Tuesday,23,Night,51,0,0,0,0,Mobile Wallet,Health,Apollo Pharmacy,Mobile App,iOS,Mumbai,3197.79,Large (₹2K-10K),0.0,0.0,0.0,0.0,3197.79,Success,None,1.19,Fast,False,None,False,0.0,35-44,Female,2-5 years,Regular,Budget,UPI,Mumbai,15,29057.800000000003,2075.56,6.67,Medium
TXN0004981,USR00180,2024-12-17 23:56:32,2024-12-17,2024,12,Dec,4,Q4,17,1,Tuesday,23,Night,51,0,0,0,0,Debit Card,Travel,RedBus,Web Browser,Windows,Ahmedabad,5968.07,Large (₹2K-10K),0.0,0.0,0.0,0.0,5968.07,Success,None,1.86,Fast,False,None,False,0.0,45-54,Male,2-5 years,Premium,Moderate,Credit Card,Ahmedabad,13,36591.33,4065.7,30.77,Medium
